# Time	Values[V]	Values[S]	
258	-39.4321	0	
259	-39.4483	0	
260	-39.4638	0	
261	-39.4785	0	
262	-39.4926	0	
263	-39.506	0	
264	-39.5188	0	
265	-39.531	0	
266	-39.5426	0	
267	-39.5537	0	
268	-39.5643	0	
269	-39.5743	0	
270	-39.5839	0	
271	-39.5931	0	
272	-39.6018	0	
273	-39.6101	0	
274	-39.618	0	
275	-39.6255	0	
276	-39.6327	0	
277	-39.6396	0	
278	-39.6461	0	
279	-39.6523	0	
280	-39.6583	0	
281	-39.6639	0	
282	-39.6693	0	
283	-39.6744	0	
284	-39.6793	0	
285	-39.684	0	
286	-39.6884	0	
287	-39.6926	0	
288	-39.6966	0	
289	-39.7005	0	
290	-39.7041	0	
291	-39.7076	0	
292	-39.7109	0	
293	-39.7141	0	
294	-39.7171	0	
295	-39.72	0	
296	-39.7227	0	
297	-39.7253	0	
298	-39.7278	0	
299	-39.7301	0	
300	-39.7324	0	
