# Time	(Ca elimination through PMCA Pump).Flux	(Ca influx through IP3R from ER).Flux	(Ca influx through TRPV).Flux	(Ca influx through VGCC).Flux	(Ca into ER through SERCA Pump).Flux	
253	0.395907	-1.54411e-57	0.00540158	-0	0.613439	
254	0.395629	-3.41244e-59	0.00514702	-0	0.613102	
255	0.395364	3.70303e-58	0.00490437	-0	0.61278	
256	0.395112	2.10942e-57	0.00467306	-0	0.612474	
257	0.394871	5.06154e-59	0.00445257	-0	0.612182	
258	0.394642	-1.11974e-59	0.0042424	-0	0.611903	
259	0.394423	-5.41384e-59	0.00404208	-0	0.611638	
260	0.394214	-2.1498e-58	0.00385114	-0	0.611384	
261	0.394015	-3.55739e-60	0.00366915	-0	0.611143	
262	0.393826	1.35806e-59	0.0034957	-0	0.610913	
263	0.393645	6.46635e-60	0.00333039	-0	0.610693	
264	0.393473	1.03642e-59	0.00317284	-0	0.610484	
265	0.393309	2.07076e-61	0.00302269	-0	0.610284	
266	0.393153	-3.47562e-60	0.0028796	-0	0.610094	
267	0.393003	-2.2187e-60	0.00274323	-0	0.609913	
268	0.392861	-3.48444e-61	0.00261328	-0	0.60974	
269	0.392726	-3.06638e-64	0.00248944	-0	0.609576	
270	0.392597	3.79943e-61	0.00237143	-0	0.609419	
271	0.392474	6.43731e-61	0.00225897	-0	0.609269	
272	0.392357	7.12032e-63	0.00215182	-0	0.609127	
273	0.392245	-9.05518e-63	0.00204972	-0	0.608991	
274	0.392139	-3.1398e-62	0.00195243	-0	0.608861	
275	0.392037	-6.00548e-62	0.00185972	-0	0.608738	
276	0.39194	-1.17349e-64	0.0017714	-0	0.60862	
277	0.391848	8.32111e-63	0.00168724	-0	0.608508	
278	0.391761	2.46355e-63	0.00160706	-0	0.608401	
279	0.391677	2.05809e-63	0.00153066	-0	0.6083	
280	0.391597	2.85725e-67	0.00145788	-0	0.608203	
281	0.391521	-1.94313e-63	0.00138853	-0	0.60811	
282	0.391449	-2.59168e-64	0.00132247	-0	0.608022	
283	0.39138	-1.62838e-65	0.00125953	-0	0.607938	
284	0.391315	3.90038e-67	0.00119957	-0	0.607858	
285	0.391252	2.36788e-64	0.00114245	-0	0.607782	
286	0.391192	8.1187e-65	0.00108804	-0	0.60771	
287	0.391136	-6.38199e-69	0.0010362	-0	0.607641	
288	0.391082	-1.14836e-65	0.000986817	-0	0.607575	
289	0.39103	-2.2006e-65	0.000939777	-0	0.607512	
290	0.390981	-1.1451e-65	0.000894968	-0	0.607452	
291	0.390934	8.40781e-68	0.000852285	-0	0.607395	
292	0.39089	7.56934e-66	0.000811627	-0	0.607341	
293	0.390847	1.95751e-66	0.000772899	-0	0.607289	
294	0.390807	4.74942e-67	0.00073601	-0	0.60724	
295	0.390768	-1.42278e-68	0.000700874	-0	0.607193	
296	0.390732	-1.49413e-66	0.000667406	-0	0.607149	
297	0.390697	-1.90014e-67	0.00063553	-0	0.607106	
298	0.390664	-4.5382e-69	0.000605168	-0	0.607066	
299	0.390632	9.7557e-70	0.000576251	-0	0.607027	
300	0.390602	1.35553e-67	0.000548709	-0	0.60699	
